Timestamp,Value,Result
1728538997.1667988,0,Backward
1728538997.1667988,0,Backward
1728538997.1667988,0,Backward
1728538997.1667988,0,Backward
1728538997.1678796,0,Backward
1728538997.1678796,0,Backward
1728538997.1678796,0,Backward
1728538997.1678796,0,Backward
1728538997.1678796,0,Backward
1728538997.1678796,0,Backward
1728538997.1678796,0,Backward
1728538997.1678796,0,Backward
1728538997.1678796,0,Backward
1728538997.1678796,0,Backward
1728538997.1678796,0,Backward
1728538997.1678796,0,Backward
1728538997.1693847,0,Backward
1728538997.1693847,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1696682,0,Backward
1728538997.1719356,0,Backward
1728538997.1719356,0,Backward
1728538997.1719356,0,Backward
1728538997.1719356,0,Backward
1728538997.1719356,0,Backward
1728538997.1719356,0,Backward
1728538997.1719356,0,Backward
1728538997.1719356,0,Backward
1728538997.1729443,0,Backward
1728538997.1729443,0,Backward
1728538997.1729443,0,Backward
1728538997.1729443,0,Backward
1728538997.1729443,0,Backward
1728538997.1729443,0,Backward
1728538997.1729443,0,Backward
1728538997.1737704,0,Backward
1728538997.1737704,0,Backward
1728538997.1737704,0,Backward
1728538997.1741817,0,Backward
1728538997.1741817,0,Backward
1728538997.1741817,0,Backward
1728538997.1741817,0,Backward
1728538997.1750946,0,Backward
1728538997.1752496,0,Backward
1728538997.1754289,0,Backward
1728538997.1754289,0,Backward
1728538997.1754289,0,Backward
1728538997.1754289,0,Backward
1728538997.1754289,0,Backward
1728538997.1754289,0,Backward
1728538997.1754289,0,Backward
1728538997.1754289,0,Backward
1728538997.1754289,0,Backward
1728538997.1754289,0,Backward
1728538997.1766665,0,Backward
1728538997.1766665,0,Backward
1728538997.1766665,0,Backward
1728538997.1766665,0,Backward
1728538997.1766665,0,Backward
1728538997.1766665,0,Backward
1728538997.1766665,0,Backward
1728538997.1766665,0,Backward
1728538997.1778705,0,Backward
1728538997.1778705,0,Backward
1728538997.1778705,0,Backward
1728538997.1778705,0,Backward
1728538997.1778705,0,Backward
1728538997.1778705,0,Backward
1728538997.1778705,0,Backward
1728538997.179049,0,Backward
1728538997.179049,0,Backward
1728538997.179049,0,Backward
1728538997.179049,0,Backward
1728538997.179049,0,Backward
1728538997.179049,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1799428,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
1728538997.1825345,0,Backward
